,大腿角度R,大腿角度L,膝角度R,膝角度L,大腿直筋肉長さR
331,110.99783676040764,108.90439341087826,99.54741254148671,98.60826204315622,404.8287116016248
332,111.29204946889128,107.27917508139335,99.76474141036437,96.74931340877166,401.9169015535142
333,109.16450320746645,103.89591500924146,98.60607636861876,93.48124574574611,406.5778777676543
334,109.07273698459527,103.99643666334481,98.56355191667109,93.79395643168037,404.8670028941072
335,108.95387710994379,102.10715344764378,98.68331193492226,89.7954776424458,401.99920469618473
336,107.23768253837822,100.495936028521,97.44544083444406,88.32265506121921,403.2681183581125
337,106.91978678377635,99.94757063389625,97.49764252658395,87.78396549851388,402.9553786351006
338,106.78780129323378,100.33947634270586,96.98032514503515,86.78184166781274,402.075037611848
339,105.85087285167046,100.0334541728508,95.70950271546421,87.30577253142428,403.3004276633259
340,105.64294891206198,100.28160313733872,95.52216839532224,88.43906095984734,403.65762756386806
341,105.47097184375401,99.26123372538746,95.31071290869562,87.174870528005,404.0789064219366
342,105.76131943842674,98.90710370890172,95.62435626067688,86.50515495785176,404.41337358029574
343,104.74222498719728,98.24422384907653,94.22376178999794,87.8412566597972,401.798517705215
344,105.77359333357911,99.59295509390613,95.4538842838225,86.87063173037455,400.61189185516616
345,106.47755488367287,102.00704665389489,95.88039074521058,91.0124440526668,401.43386769044224
346,107.38987378010309,103.9698771701189,96.98225251462787,92.8848007688468,396.9351170680024
347,108.40601738415103,104.10522175237881,97.93850017077138,93.22410599772525,395.93892939801697
348,108.48150422521441,105.44402156837981,98.54229314229345,97.94893906929363,400.9385638819451
349,110.06400352840376,107.07337778121048,100.32338635811092,100.85978721972712,402.0267138841649
350,114.34884301055044,113.7913268071297,104.65051089963347,107.71430201244112,397.37497347436386
351,117.78281747700541,116.15694214226241,109.8299805351203,110.21218565124138,406.3591450515005
352,116.6070283192011,119.2069851728277,106.93632438823305,115.75841724759307,418.54258575744586
353,119.36260779134906,121.1037000561577,109.8913485213584,116.91875945904535,426.4819917456515
354,124.52571528138509,125.18320064969835,116.90111197066663,119.10962891497691,402.0150369061418
355,126.88899436206061,128.09579468787018,118.29119664907108,122.45122893126263,408.54255638824515
356,127.32158950581447,128.0743756375419,119.74422800052734,124.22811826984432,418.3822401067008
357,128.36927590330157,128.7839461108482,120.57659239139979,124.88448659467419,426.7121505869949
358,133.55290957694874,131.186577296883,127.94774125035042,126.45407065784714,443.6775769516364
359,136.87330051961044,133.75802933818235,132.13343724904783,129.42678825601723,445.32670345860447
360,138.5381233231495,135.5175455858555,132.40035207982456,127.99029783839677,441.35752809089587
361,142.01801356769917,138.67307874136597,136.56629381042347,131.36720803410398,448.25193919142913
362,146.36203758461733,142.1439445908692,141.9323459909494,136.386177441922,454.0699729242936
363,149.61406537319533,151.40708171332,145.71613019459497,148.62952300775544,440.6153047791313
364,151.43719028306919,152.01407576354907,148.03656016327523,150.46913417131648,449.0587625013839
365,152.2770336408314,153.34125561109806,150.6091459609973,152.87288847619624,458.18916465290727
366,156.89930080684394,159.60628763012443,156.75805809964365,161.8353217310451,466.2686755396044
367,161.09992558505866,163.66693033001468,162.61839892691484,168.69140065577147,474.59626511461124
368,164.11195899523125,164.44790142388413,165.2267957692557,166.5969447996381,478.9503932666216
369,167.3471922028161,168.87012079053,167.6446078565544,172.09134213125913,481.2216010115497
370,169.1675262846121,170.4001507846546,169.0266123340862,174.19731262374484,480.3049203361158
371,171.00245077064227,172.73059109430295,170.87719697894968,178.52444094217694,489.8101469081127
372,173.444674333592,174.7169644733859,171.73792846052606,177.71937859636213,493.7819924863644
373,177.76092045161408,176.62790085321458,176.10781824590921,179.68877332294176,509.70035207892033
374,179.67111127388205,178.01068083651225,178.12400959420074,179.83265663278465,504.37677163532413
375,179.79533219029702,178.28076008546557,177.42250911673548,177.29776636853435,503.79996548539424
376,179.79495253723715,178.31749776275214,177.68064256555323,177.01989552278653,507.96984467904105
377,179.99009049076548,178.68477729348146,176.01814376745077,178.76373364741556,502.1609175464467
378,179.5696399828231,179.07142770330196,175.054900767594,178.36414193544115,504.38697994660635
379,178.3300377486898,179.70166034963714,176.3400479324658,179.97674590008634,509.0250934007681
380,178.19580540053127,179.47563744445418,176.50534874816844,179.29565086779306,509.26419612544896
381,178.01750180336992,179.49363351342058,177.3345502811565,179.04475913204027,509.4972053401621
382,177.54117960288002,179.2583010758175,177.37368900454237,179.54199063655958,507.68110971345084
383,176.99543347416642,178.8280926221957,178.18001520986394,179.64817692483808,507.0768452410673
384,176.4352715079248,178.2618362255968,178.58916994046115,179.89242746545983,506.8443460188039
385,177.30711596956215,178.59629775888877,179.10073312374163,179.4051113710979,508.9597474775749
386,177.52578807395335,178.79946664111878,178.46467145765095,179.02857657673235,507.2351334462514
387,178.3813805784658,179.4422104649326,178.4484982709837,179.8060493321802,507.8234928295693
388,177.44842115948356,179.5929341608131,178.45994060331455,179.5801732358051,506.97217082841723
389,177.0490871846056,179.1939118539892,178.43942864848762,179.11085031339834,504.7960138946024
390,176.12772304802544,177.76750425658105,179.91377301074087,178.68638394021514,504.03242412437896
391,176.78050477335435,178.95874557629168,178.41836024846708,178.85311198144495,504.40779652762797
392,177.054193826852,179.0093983817732,179.31821896401956,178.90161846759344,505.85843312412646
393,178.85533036427054,179.95073345135103,177.05200333255394,177.23095200107912,505.6565241435581
394,178.3188156718095,179.61562712393942,177.41756313514279,176.80491450746516,505.45433828031975
395,177.86894690263898,179.57867101980312,178.0537637814883,175.21290944236094,505.69592939440304
396,177.7469484486106,179.62023690452946,177.64291205168772,173.67739589057823,505.0542059500379
397,179.42049834403278,178.56581116536776,176.05277774855404,174.96361226606814,506.9432046493371
398,178.98283707432932,177.720960211071,173.77170617763576,173.7931332192546,504.9703655536422
399,173.86582646922378,175.0740796041841,167.33932541745548,171.5051503875107,492.79348010834394
400,172.2045728946081,175.2623828369116,165.16645170403558,171.75109891236917,492.0238817489885
401,169.93667876662875,173.4458870556254,163.9644603298078,172.18633986630553,492.89328777347674
402,167.09246317841408,170.96249128453547,162.86195593780045,172.82974299623496,496.00178483231997
403,164.92528365997316,170.20360999217468,161.437701177814,173.20284798522914,497.826187816553
404,161.04863336298385,168.94423644457055,156.50325286016974,171.64986956285523,486.5828526387963
405,160.68365163755655,165.57286196723786,155.14558733909,166.25366694437324,480.901348427976
406,155.41380865627272,164.4203987982522,148.54625103675303,165.10622252311182,469.7750956102665
407,154.53596502199449,160.90935282125125,144.96073692939464,158.15444005782484,463.37366286565657
408,152.63383983111427,154.39708924872753,141.16493661158026,146.57414918632224,461.56356515145114
409,147.97490434969845,146.02615710436763,136.85052792659158,134.53694153124817,474.3184295857086
410,144.54491492557182,143.00605767711795,132.7010758522567,130.4848689564283,467.15907659123354
411,142.7081156606874,141.8882257319372,129.23455663593856,131.28244533780165,466.21206111073013
412,139.4819914079799,138.9236234838977,126.69983207826007,128.2028982423519,459.14467838904494
413,137.2364996283562,135.80082472744692,124.83126494921937,126.41916283028834,438.51429471374956
414,133.7456478670219,132.84244279101833,120.11086900652442,121.79643274797976,433.37911185433626
415,131.11208384334,131.43671775192078,118.29567972998575,119.60196952931457,427.41075330458756
416,129.05087268635214,129.8626771518522,116.3029936905087,118.9154459676591,416.76578520706386
417,126.97184206007253,126.65011897244756,113.44486034619315,114.44595491795778,413.09345290717863
418,124.97181534490385,123.9954060175557,111.58571001888612,111.43641789305585,404.62311970061984
419,122.53913708990846,122.28877678445765,110.10413453674947,111.49194424010305,399.0520328024552
420,120.60739518675513,117.12429124703701,109.84743396098179,105.29000795031332,416.089674999028
421,118.71978763790726,115.82135400644697,107.28358914819633,103.49306591972092,410.3865622519256
422,115.1772650974048,113.23554344596673,102.53761593518844,102.00843038562556,404.3699363783453
423,111.13165420562305,111.01333679323454,98.99778537616442,101.75316763181172,407.68164310370395
424,109.74048715815199,108.50185613281533,97.52000527456994,98.3871837835698,405.9235925324793
425,109.16575118414477,107.74295494173269,96.48336973708702,95.60977879799974,408.1478523305841
426,108.53824311679551,104.30115530079772,96.52460918688259,90.5680037145322,405.24717397751886
427,107.68425968221656,103.4190204315854,95.12721750134614,89.66437518325928,406.14335667430134
428,106.96036083882544,103.3873895219306,94.6585846990188,89.58501206475128,403.0678412874104
429,107.11874337956753,102.38212689918258,95.02754562713035,88.21149086253132,402.3690549150066
430,106.7842517134114,102.63191381582003,94.47041085482823,88.84246584600949,403.49200890772295
431,106.74787555148586,100.41759696056747,94.8004596204296,85.38272874865606,403.2088633547822
432,107.00635698764593,100.35230192479901,95.11554704881016,85.04046001975597,403.3792425823157
433,107.56894926974985,100.79233176002093,95.6929540033093,85.13258562860538,403.3555884813063
434,108.21558581294829,101.23314699956356,95.80637672782899,86.20386291091495,404.29289499114736
435,108.34482338363891,101.52170978138909,95.61034167742912,86.86013631363215,403.84313959103935
436,107.71530251171411,100.18794678213403,95.48198215004923,86.33850820879121,405.2375240750614
437,108.2431481605577,102.50780231815291,95.93749658592466,88.9365466516447,405.1926108408006
438,107.3661989720868,103.81128273637087,95.60263626637995,92.78837322320084,405.9807010986378
439,107.87430475952361,104.32662669451987,95.94469662207943,95.02923365750357,406.79725809149164
440,109.47591355287337,108.57596101838472,98.00393548972785,102.25632102049069,406.9561665725757
441,114.26890899772904,112.75972209648589,101.96314353305091,104.55185012067169,406.44439170063015
442,117.57165003014545,115.78662772838548,107.11836636693963,107.78704942157054,412.07881933368157
443,117.04886000349832,118.14161293538672,104.83130655666503,114.0453679170015,425.2317632713683
444,122.12229512295269,123.46954099615986,111.0379116044088,114.85058377143895,405.235674737113
445,124.73946972012212,127.03938397368144,114.0513204546383,119.45352812111115,416.5318279082128
446,126.9616551130892,129.18335612585705,115.68351855945656,121.96113806724387,421.3960703240835
447,129.21942584964893,131.9588083644837,117.44344185229453,123.98486304255147,428.3557249116301
448,132.3858380082756,133.28904897775013,121.28703951507924,127.11421221894653,450.5934947729305
449,136.00080066186106,135.854772223159,125.64099263468114,131.06806789161777,458.73712159993937
450,137.3649107225996,138.2203694474899,126.56408402909223,130.9608391706163,447.34693305667747
451,141.45861754059334,140.10955720131443,132.07950936934247,131.4764528885084,455.89931343473506
452,144.56232397637717,142.07630759117876,135.03771136393263,134.0451860187489,468.0058213643327
453,148.62283386113626,147.65216695848105,139.56804017551062,140.26139573527493,456.4750644354216
454,150.63736084159365,151.3331975704974,143.214105096595,146.79979071200128,465.3005334920861
455,153.0325391515236,155.23344814799975,147.43680019961852,154.00810941917942,473.2248789939279
456,156.6259778783441,158.56471938161826,154.20722729662907,159.75510443673966,480.58589831236014
457,161.04247890316338,164.3153403932585,159.96726384761095,168.05814139031344,488.5751095785939
458,164.56236322569066,165.76284647578044,165.1465923593174,169.26463027825577,489.5596096186359
459,167.55061298809414,167.77857252787774,169.31508337228547,171.88572599897506,491.2255219944261
460,171.27696704301692,167.53712778331996,174.05663586986026,173.58894041042907,512.0135125800725
461,172.48240161400707,169.47201261003326,173.73158847434084,176.01087463923676,507.80072409873776
462,174.95311559288757,173.1005867761058,176.11250566414063,179.2638849031466,510.8215394630441
463,175.44465459195146,173.96367424062555,174.92104319636985,178.71185851231562,511.5124888355297
464,177.27815221752033,175.67963262361786,176.7969053399911,177.08576637652797,513.4684079045935
465,177.98826369711298,176.0339469335914,176.85920029232264,177.5163037904182,507.5803491025414
466,176.97571312926962,175.51722152471223,176.70658899016294,177.57387443044541,505.9999419025299
467,177.63591493131705,176.02811741899703,176.36797952436302,178.36474770282436,509.4871597754677
468,178.41659944665736,177.0954280585153,176.0872636653127,178.85696541454237,509.5571516929043
469,179.6157131025073,178.95398238813303,176.72911990156317,177.82374024415114,512.0494972133399
470,179.47862563127475,179.4098062714641,176.60821055845628,176.75506476547005,511.4114826630127
471,179.35565119684162,179.1757242685353,177.04399429536258,177.07963040105707,512.6147355211649
472,179.33542773180304,178.58752043814036,175.928743007649,177.98435341523992,512.4713633887684
473,179.5507523735784,179.14628000938944,175.4348199163507,178.5808826035907,508.6524521867713
474,179.86269604802854,179.43327419954346,176.0389993844651,178.73771390670638,509.6149961210344
475,179.78407071209566,179.42323283044894,176.00637506340257,178.79165404980637,510.6252464474869
476,179.78658096742663,179.14499480809891,175.38528849757535,178.7341016835781,509.62862037427726
477,178.9841270760137,178.44170800383483,174.76276889346425,179.035446807344,510.3523319434793
478,179.12080576733433,178.42698890929378,174.86725186436968,178.71593165045184,510.9385741165125
479,179.24556547008913,178.4925730786717,175.25365999130415,178.60608994576972,512.9250615309927
480,179.02004203006786,178.45830017071629,174.3389662730482,178.7755295065726,511.3972205922194
481,179.33845142752105,178.46644671115354,175.47495003941444,178.77492297484835,511.6066309422887
482,179.4004724760624,178.48570094447155,174.89308729351035,179.86989681643678,510.44763063552824
483,179.6210087442825,179.03304109122297,174.39550515380967,179.9531239163962,512.0703681238757
484,178.40075753563107,177.90528934979153,174.06283291008822,179.7848889249833,512.1204670967902
485,178.04053570642157,177.09961746519392,173.821883285614,179.11429079503756,513.5271413790862
486,177.26431877584193,175.73493035040104,172.65554872318347,177.60175954519647,512.4138189100977
487,177.37285778887943,174.07360113505865,173.7853355653364,173.9952376037484,513.0517568502748
488,175.2338952101016,171.25122147294178,169.81896091788732,166.6994400073569,508.67132270935474
489,170.6981906537664,168.71984917508843,164.97843737292538,164.71664848538063,495.91519184905576
490,168.56806733814997,167.2496442205628,163.460938421953,164.80201178159234,494.25645116581
491,164.47203622439767,165.019148428586,158.39140783231713,164.6005541465349,500.0690913033712
492,161.98954075774537,165.08164943784266,156.8978314071319,165.83093857850608,491.0496880922145
493,159.71661899100374,162.9254117259835,152.56430366047897,160.8192085213978,478.7963494820348
494,155.59581693022884,155.6876641677498,143.80761749685823,146.3152253711038,474.288752078795
495,150.3567871054127,152.50252914832893,136.7928326854683,139.84560907865458,459.3564275360072
496,146.6921220007207,144.4392997159792,133.08225121574702,131.51052790431007,475.2036746172654
497,142.1125552683205,140.27205088187932,128.17036902382705,128.0695351986089,463.39939727447785
498,139.22842902211517,137.6651605084818,124.48592758799235,124.272957749027,451.3369560025881
499,135.50476155815423,134.15199345142605,120.75948584776087,119.86767811524496,442.8159512378591
500,131.6715835516223,132.9077607928787,116.43631162917423,117.01566979676902,434.8938967454998
501,129.0843995804374,129.53263838037347,113.17440866770552,113.68726645515231,422.61490088788514
502,126.73488675116145,127.68531070215803,111.07017897823886,111.84474557037353,414.71744750194017
503,123.4122803436659,121.77877743238936,108.8208878464833,104.46525183894762,432.7667133966639
504,120.66638684490441,118.28099725053858,106.71583591663224,99.2213970669592,427.79601636232564
505,119.12797017130221,115.87980120683216,106.04511745262091,94.93328453651287,420.69581585565925
506,115.049873476084,111.073007715567,100.39502652003502,89.09423950384259,410.5291593115212
507,112.95585286680723,108.56296795255592,99.2458568162193,87.6423145378993,414.29646725302314
508,110.88750056951956,105.83321051107428,98.15214786530112,84.8395718579379,410.75702288957655
509,109.48080948981811,102.9944747223781,97.73859036236426,82.16008066658944,410.6974694789438
510,107.22065544710308,100.96609525339063,95.17059993531444,82.05243320677955,409.6706140159499
511,105.13940151365605,97.99284496274873,93.22143427102392,79.70703460746005,412.458411307206
512,104.41604999889104,97.39468808625733,93.4084208679946,78.723245071484,410.8859337775442
513,103.75713252456377,95.99385039013957,93.34870719330064,77.38920159786431,408.4067322512194
514,102.75397895241235,94.57016858691712,92.3473091278039,76.31793418621957,406.91346762777596
515,102.9785552223382,94.90624955720432,91.57091205255807,76.92907641038984,405.6524137077873
516,103.17678610211854,94.94276032247484,91.70729295551997,76.32627444121276,407.00109586401237
517,103.07616387896957,94.7878468310468,91.32120564256822,76.27869686934032,409.44092520063253
518,103.22357078918255,95.59306465768397,90.2668318641503,77.0308220028641,410.1668487776029
519,103.16374597058368,96.14965663087509,90.50152159043408,77.2780657268867,408.74177396400705
520,102.83148190664849,96.04202757361954,90.37798032280234,77.49670387159938,410.16744260863106
521,103.08570826716058,97.15474844255768,90.55045727333162,79.30510488370584,413.2880808154717
522,105.17071173417138,99.49042965203014,92.47076801211276,80.8596231658187,412.9771892341622
523,106.21388185814112,100.09672057017497,93.92693922775344,80.6239917195184,412.6596545297826
524,106.08960554537185,101.61382713059862,94.01873940441803,84.52930499435294,412.3741337251613
525,108.52549559820993,105.12264170970718,96.36259829297525,87.46744731450369,408.28903441718666
526,110.14282400214253,108.23170395057667,98.3697977885378,90.47965860840121,409.8438235263559
527,111.32470115803926,109.92274923232176,98.21762765916682,93.82040573556257,411.71374513301896
528,113.63986131536154,114.10924498028436,100.79291511183517,99.12805623983667,414.97650866360993
529,116.76245557724674,116.50090471755857,106.6253635884165,102.72845511277463,413.8819871074012
530,119.35897781369701,120.38847818454838,109.41552960136157,111.27146940097525,415.6620563399277
531,121.25121348400813,124.16584567375438,110.58615413514848,119.37119635745572,433.81418174997714
532,125.57391193490076,129.5273404344704,117.18159204346416,122.95760124728082,411.00229990802313
533,127.51564496896495,130.54332460155905,118.6348339535372,123.57677662543483,421.4090437003691
534,130.35059769536616,131.55025920226726,120.9406583434583,127.85192715295338,448.06474357163177
535,131.98129603428242,133.2414827582339,124.09541565837017,130.97231226933786,460.5931136212245
536,136.6251221952777,137.08130893624792,129.3643308260981,135.2296095200673,468.01452949825364
537,138.17326631926406,139.75585430934416,132.85327019962176,138.79455747117152,470.2048396120301
538,142.96959410089093,144.5059632767839,138.79561973730472,144.23369069211535,482.5333104511808
539,144.3278782807138,152.6932239213681,141.29276756658226,156.5927244738878,462.83647609210936
540,148.43207733455253,154.19574427010937,147.333047037655,158.9110158607022,469.89966773468643
541,152.32978707560164,158.8674563314117,153.1867493675427,166.07522172860712,475.1378045250283
542,156.83177607814457,163.19436043900413,159.7449335129494,173.18495250222472,479.6466422008967
543,161.95838673089568,166.52161932414344,166.38166102361154,176.9838335169938,486.66645375754825
544,165.11969455632777,167.52881976063685,168.90329121580666,175.71341800379605,480.2136915350587
545,170.64009413897313,168.67220693893273,175.2053566719834,178.747124464582,503.93928216610004
546,172.080206169019,170.87780849546846,174.88711126358132,178.78824845183334,506.96549320184187
547,173.1800836930697,172.46636861199835,174.43162952339117,177.85473192048272,508.42513138765895
548,175.15611586359694,174.17239936266967,175.42419733020637,175.46291079215726,513.036051324558
549,178.27563019035264,176.55219675962533,177.50983201211184,176.2301391317435,509.4441366010181
550,178.73604817767253,177.2443105590185,178.22182180606094,175.25280774842886,505.6726986130842
551,177.70173767959707,176.98497908495278,177.62497857984627,173.13310418267173,510.14451709684243
552,178.05336788748335,176.80325846767795,177.31470542261508,175.7574352536164,509.11002638853074
553,178.30086644079452,176.61004959399196,176.60540959339585,178.13885175520156,512.9636377687364
554,179.94859879041016,178.0830045867264,177.201812591129,177.85550673579286,510.1345086218248
555,179.60856101494295,178.77345962785506,176.65691028024352,178.27363206495843,511.30924155497695
556,179.0386114009955,179.57550559731163,177.34829194797047,177.24100491235217,509.5300660537516
557,178.9043776936125,179.67349393587833,176.35900104301427,179.1697898323393,509.5161102229487
558,178.17393788879204,179.80201843779707,177.18305096011755,178.62065036107393,511.808826553702
559,177.5026098661095,179.16204884315786,176.79915815270553,179.99142511954108,508.7357170320839
560,177.4791970801659,178.99710154011512,176.37794644648136,179.97277033300062,508.78782336179324
561,178.1145181386633,179.67912883260882,176.39393899209486,179.81062465532742,507.003177106835
562,178.74622174351387,179.95978712666948,175.80782892197414,179.05302059913427,506.62122281708554
563,179.98943084303963,179.07897836227704,175.09594968361355,177.99048696579487,506.90438475881075
564,179.5523810181251,179.11820660835983,175.7555703749983,178.0893614386561,507.09180817262643
565,179.58037846279092,179.0369592643018,175.70587972035233,177.9776482842888,507.15460738515037
566,179.5733436188835,178.85099302291647,175.52774029201328,179.83021363643712,506.97809024715406
567,179.73094004980584,178.62888803394887,174.97197962104002,179.31321079421326,509.54055095577513
568,179.24475239366157,178.45593261698107,174.803012039195,178.48330514061354,509.13496259956275
569,178.75627246140044,178.16896604712554,173.96957333618803,179.2981046983669,509.57635813430716
570,178.46249824208036,178.39607899306168,173.6034264562005,179.41450461088164,506.7150926688507
571,178.47587906507871,177.9410379197625,174.08397166211677,179.8778369474948,507.6086059005675
572,177.07262355371762,175.34917246048175,174.03341458780687,178.14802411967122,509.30494163670414
573,176.17132037901243,175.29745596912065,173.83695685893585,179.9919501779308,510.3047710226691
574,175.87665433059456,173.5934730103997,174.69096220842076,176.86154234158164,509.61166340916014
575,172.48044371046876,168.87813773484845,171.17140349333582,169.0282640669289,501.9238400860927
576,169.0861338324323,166.8181230599581,167.7070598615299,164.5079616525989,489.13048676706336
577,166.9358441297853,165.68644322493478,166.7594352670924,164.3711420486483,478.94471892518527
578,166.1520341132539,165.92663868286672,166.2362022815155,167.55018661374578,476.60931892540333
579,162.72776037274022,165.27823673619318,161.28690802638855,166.73625017729663,469.39240311273886
580,158.65259739159794,160.50450053548113,154.56434940807983,157.8850067530704,466.478083869863
581,155.67625044282568,154.27721898988543,147.50697166817304,144.0735898191372,454.9446874796862
582,152.35277961288992,151.55011261756076,140.98322386265716,138.22744349411863,457.48038630858446
583,148.60289545971915,144.89053886886023,135.15495431666767,129.9545457136947,466.5609684924256
584,146.63818054912997,142.66130252286112,131.7373342388727,127.62332496758269,473.3548958963432
585,143.16358855574344,140.0769750568879,126.85606839732603,125.23545614583725,462.1549807818499
586,140.22644339467146,137.86991103234223,122.58899902901213,120.42051805926249,459.4672033724735
587,138.74621441908747,137.49326719708012,120.24337629008981,120.96339441548504,455.3972046753231
588,134.78287955493974,134.5913994582686,117.21745027123131,113.85886356059767,431.71323470660417
589,132.47311301329486,132.4673530155538,114.41217103796428,110.2661776893125,424.3824484826835
590,131.80692775214575,131.23519049658708,113.18200633233045,107.1422043919213,416.48727986853817
591,127.65960478997766,123.36307218200925,110.10247494832198,96.41180533045271,427.36830175370216
592,126.19609740897712,122.7648367396979,108.2550801574229,93.98621322896255,422.0440019050228
593,124.0855455585792,119.50100409214713,107.30382516273299,88.42393878068414,415.011674678722
594,121.19368466829286,116.07387870479293,103.06035569800859,85.22385222833687,415.284056269308
595,119.37240220369513,111.68394930195994,102.06657535860273,80.17364761866295,409.0377592208158
596,116.59905940208472,108.07192396665597,99.88734561248991,79.51756452885614,413.15964538344736
597,115.44135235518485,105.56906656805923,99.46870684160614,76.33533380036404,406.00489665217714
598,114.08992432599055,104.23063183097499,97.69909877414777,75.2892137758016,404.7819190078777
599,111.64503535792434,101.4642512001196,95.59233581866762,73.62989646955461,403.6592612962191
600,111.50053054120545,100.44765477266498,95.91530701194776,72.46565751119762,402.39591135718854
601,109.98260258469861,99.51317929983323,95.50212602124954,74.31392706680647,405.3558326530302
602,110.05502848937415,99.06580423134494,94.19365886696379,72.39781451434531,398.102638753207
603,108.89004095039944,98.19437451030585,94.21443297035484,74.09642497439197,401.9716614078604
604,108.88259834793068,97.71933024068001,93.942218387053,73.70069860653311,402.26267359363504
605,108.77806359823164,97.77850022185115,93.77201854597038,73.45218717661285,401.8996954488647
606,108.53992303528253,98.03712893815892,93.73209586338714,73.084243169002,402.5588855425899
607,108.14259407718627,98.1346061250721,93.20709046021858,73.17801760128029,403.5766910404609
608,108.86685638303712,99.28440088980899,93.41089668822683,74.6941548967658,404.0721253539211
609,108.37894071404142,99.53450002653068,93.36074444383074,75.29372784755262,404.441508893227
610,107.93297777358646,99.1292044490296,92.74011654380719,76.13646055699455,404.1991488294778
611,108.54917737087403,100.00113184879405,93.27680369363836,76.78679014459098,406.13585207385387
612,109.62045467984856,100.47105229267954,94.64369806166575,76.22561067679803,407.0347113863894
613,110.26596814999493,102.1336290956667,94.29085056276887,79.11262534711167,412.7954798492618
614,111.25626393559142,105.10519488705027,96.36653208952164,82.47999215508578,416.01257302180517
615,112.19285089431018,104.8417883193006,97.45477338918845,82.51031150420711,418.05369146691174
616,112.25061605402337,106.54934889549583,97.32946279398467,87.65848696707342,425.4951941544912
617,112.36147610366847,108.00019644983612,96.97393925138823,91.44562530515375,428.80446409628763
618,113.82414308559994,110.18338439829488,99.49190767079676,96.09761891060444,433.5340948344383
619,116.5311710790461,115.15372722605613,101.50728965926932,106.32677104875239,437.5849307565192
620,118.58985972539287,116.84151160388689,104.3989681076802,110.5797823014812,442.1349653898731
621,120.56915616371526,120.85042259885992,106.70942572355226,113.93957074358997,445.53096610403503
622,124.70513183342307,121.66209416199023,113.23448243386427,112.41870502579893,443.49905723806773
623,127.13443129667345,122.91187057691403,116.95409078131617,115.96095416844967,448.7917919715211
624,130.30047314346476,125.96275929986483,121.63693665233099,120.18022779845217,458.30073361972904
625,135.31441473543754,128.490303449334,130.02884063207304,125.21182160344829,462.4132764497598
626,139.06923157520777,132.8758767509614,133.1100931921468,126.9956178175371,462.78559697681675
627,142.6511018674074,137.69686459568555,138.9248153510763,134.71750734989928,475.08801029592064
628,147.14953580301983,141.9968566907527,146.65582865417,142.83128328964844,479.9733660087137
629,147.73146621018523,146.3862154214934,146.09367185791976,147.73304339970196,460.434348249985
630,152.9794741139143,152.64988404204493,154.62797207451652,156.5023941511606,468.03060967067984
631,156.9341156417614,158.14140341542705,160.2888099588918,167.43072137000507,473.19087402093345
632,164.73563323156995,161.47259731267255,170.8859910974149,171.61448227050496,501.30890561808934
633,169.07794540744612,166.41385209395858,174.24505191546825,177.34547631250643,505.88207288421836
634,170.8699997861122,167.61241407404842,175.33948109676172,176.04617349203903,507.00977805916176
635,172.62411613008743,171.61196015539144,175.35735407421706,178.1122321715854,508.86968764801463
636,173.06068800657275,175.73753215189754,172.52431310830912,177.49452334530136,493.88774109294025
637,174.55349711151877,176.50874933002498,173.36756084654942,176.9137186548401,496.67586046814114
638,176.35605064099946,178.03650070676025,174.96515894946606,175.5013466380601,501.9001883583683
639,176.30306856485143,176.87468281938322,174.88915335385306,178.27691138950325,499.8030379273796
640,175.1404854633459,176.04135589500615,172.6785916988692,179.62365837240924,494.94807750291636
641,175.24421464560135,176.00716581297078,172.42623726284714,178.77487273908403,500.22488543902597
642,176.9869118267791,178.00082545644207,174.7981228297371,177.78677559334656,508.69108951298375
643,177.80751238764537,179.4899817748135,174.27751360244616,177.17575922466835,510.9383410837515
644,178.14172339217026,179.75791992269234,174.6410256432862,177.0002398122713,508.4611847345484
645,178.8855059246535,178.21891067993315,177.79751611887315,170.57978350861404,513.0356829277948
646,179.57841947005247,179.20895426650821,174.9057522011332,175.41323271826192,511.41695979775363
647,179.66529253670961,179.7163426870452,174.13965637491935,174.1721176089559,512.2692626287102
648,179.92204409774308,179.68511866158218,174.3747120346949,175.3429875630201,513.4299620345437
649,179.08343257009145,179.66678498570226,174.7355585205122,176.4608548937025,514.5933034244097
650,176.9427929675335,178.06936451619106,178.33123149459317,173.76515777405385,515.5086923253612
651,177.94320011157592,179.2699659292057,175.1154529874495,178.59719974257777,512.4510435908157
652,176.04849359171376,178.31223782388344,177.50880160753917,179.80598844331703,514.8037670352318
653,176.26372685221963,178.88587186346163,175.04593922529165,177.60768677094953,515.2643138096366
654,176.31365225397914,178.29438896477717,174.1129713604435,176.9089333360493,523.8045740442793
655,176.66514532419558,179.58488400163105,175.18370959310676,174.94842851407907,522.3414362014396
656,177.89268845826047,179.99059820377684,173.09468553484052,176.24744711358906,526.3228581241435
657,177.15907822772573,179.76704574948215,171.88077089396643,170.3193164910337,525.4016590844474
658,176.32999898703116,179.72715219159073,173.89037872051253,171.62386467015114,522.3718083235399
659,174.71356613686376,179.42107305513,172.01522181472257,167.43935512608167,517.6888123074618
660,174.75202144585586,178.65317723159066,173.3437671468561,165.14964497021293,522.3849202556675
661,174.3792546042483,176.98683757668348,172.54472633985165,159.67520412004265,520.2501933570876
662,174.47591177820922,176.39836800335775,173.85055834178348,156.73194940436008,523.4748175989954
663,174.45947696202842,175.3160460909341,174.2052154621585,154.86139252198123,523.2769677217145
